B,0.6056931,0.9440649,0.9547915,0.96366256,0.98215824,0.0,1.0,1.0,1.0,1.0,0.85994977,0.18367809,0.085934006,-0.009829665,-0.99625236
B,0.45795718,0.94248956,0.96022576,0.9718596,0.99485445,0.0,1.0,1.0,1.0,1.0,0.8665497,0.1939747,0.1408531,-0.038546614,-0.98927987
B,0.49994746,0.9450767,0.9627848,0.9695078,0.98669493,0.0,1.0,1.0,1.0,1.0,0.8523752,0.1919758,0.101829045,-0.03940546,-0.9940211
B,0.5169053,0.9390371,0.95465446,0.9574369,0.965891,0.0,1.0,1.0,1.0,1.0,0.85825485,0.19210885,0.07172023,-0.059389398,-0.9956552
B,0.51614016,0.93836397,0.9526907,0.9524219,0.9673152,0.0,1.0,1.0,1.0,1.0,0.89687103,0.19188854,-0.015741784,-0.07012833,-0.99741375
B,0.4879324,0.9418584,0.950847,0.9441621,0.963037,0.0,1.0,1.0,1.0,1.0,0.94182277,0.19869877,-0.1435616,-0.114889495,-0.98294985
B,0.4805894,0.94223505,0.9577711,0.9579888,0.97445375,0.0,1.0,1.0,1.0,1.0,0.9299863,0.19563082,-0.07722332,-0.08627351,-0.9932741
B,0.51325756,0.9422609,0.95812714,0.9675388,0.985795,0.0,1.0,1.0,1.0,1.0,0.9232451,0.1794931,-0.032419246,-0.05453096,-0.99798566
B,0.529895,0.94119835,0.9548912,0.96120316,0.9750362,0.0,1.0,1.0,1.0,1.0,0.9503036,0.17331149,-0.07338479,-0.057500586,-0.99564475
B,0.5820671,0.94103616,0.9560685,0.96178997,0.9726766,0.0,1.0,1.0,1.0,1.0,0.95108664,0.16677295,0.012984008,-0.020378178,-0.99970806
B,0.5426375,0.94196284,0.95873296,0.96141195,0.97041327,0.0,1.0,1.0,1.0,1.0,0.9728757,0.16933729,0.06451587,-0.0064043757,-0.99789613
B,0.5350983,0.94405675,0.9592992,0.962356,0.97482926,0.0,1.0,1.0,1.0,1.0,0.98471814,0.16709247,0.06987863,-0.0016627116,-0.99755406
B,0.52023923,0.9435342,0.9582209,0.9610661,0.9732736,0.0,1.0,1.0,1.0,1.0,0.98923105,0.16827238,0.0749158,-0.0045360313,-0.9971796
B,0.53270996,0.9451516,0.9593019,0.9625775,0.97349316,0.0,1.0,1.0,1.0,1.0,0.9869356,0.1758286,0.07265179,-0.0034679119,-0.9973513
B,0.5498498,0.9448779,0.95838296,0.96372557,0.97308195,0.0,1.0,1.0,1.0,1.0,0.9847374,0.17429651,0.0922909,0.0035435543,-0.99572575
B,0.5129661,0.9445587,0.95725054,0.96044606,0.9785062,0.0,1.0,1.0,1.0,1.0,0.9821492,0.17657119,0.098443136,-0.0022030615,-0.99514025
B,0.53087324,0.94617456,0.95741916,0.9597258,0.97233593,0.0,1.0,1.0,1.0,1.0,0.99223167,0.1703672,0.09091004,-0.0023506791,-0.9958563
